FIPS_Code,Employed_2020,Median_Household_Income_2020,Unemployment_rate_2020,"Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",BIRTHS_2020,DEATHS_2020,DOMESTIC_MIG_2020,GQ_ESTIMATES_BASE_2020,INTERNATIONAL_MIG_2020,NATURAL_CHG_2020,NET_MIG_2020,Anxiety_Score_2020,Depression_Score_2020,State_Name,Region
12127,228207,64601,8,34.05557405,30.69959839,8.059866413,27.18496115,1100,1984,3449,16753,22,-884,3471,2.562531139,2.621515571,Florida,South
12131,30313,78814,6.1,29.35845701,27.81957458,8.592093564,34.22987484,197,199,708,2355,0,-2,708,2.68846386,2.769964396,Florida,South
13009,16463,49883,6.9,27.42557683,33.659655,14.78637455,24.12839362,98,148,37,5254,0,-50,37,2.522237023,2.613610003,Georgia,South
13013,38816,77583,5,32.44600703,34.15195968,12.37984724,21.02218604,241,181,438,450,0,60,438,2.495381084,2.605586683,Georgia,South
13015,46962,80017,6.2,28.84124621,36.86665958,11.35360732,22.93848689,309,317,436,1025,1,-8,437,2.571214147,2.654712608,Georgia,South
13021,62261,48539,7.4,30.25978424,31.15766049,12.59542354,25.98713173,495,476,-360,6179,0,19,-360,2.622156491,2.630722375,Georgia,South
13029,18132,93057,5.1,33.12442522,25.07919207,7.159644402,34.63673831,141,82,240,174,4,59,244,2.521382371,2.665250751,Georgia,South
13031,34790,49471,6.5,30.18321666,28.63624579,10.37939677,30.80114078,216,158,205,5839,0,58,205,2.612469908,2.63379721,Georgia,South
13039,20112,67628,4.8,38.16202811,31.88757233,7.517222375,22.43317718,170,99,78,2202,1,71,79,2.605142717,2.674292027,Georgia,South
13045,51291,69924,6.3,29.15978543,33.15538144,15.2539335,22.43089962,395,320,250,3352,0,75,250,2.60124886,2.647114109,Georgia,South
13047,31202,66918,4.4,34.56187403,30.784059,10.18312869,24.47093827,169,192,143,377,0,-23,143,2.540535635,2.618509873,Georgia,South
13051,129191,64029,7.6,29.86738985,24.61634106,8.762354185,36.75391491,853,705,-439,13974,23,148,-416,2.628632905,2.654207002,Georgia,South
13057,128714,99932,4.8,29.73392685,22.9557892,7.857215034,39.45306891,692,451,1363,2244,7,241,1370,2.523453107,2.586939107,Georgia,South
13059,54328,49832,6.4,23.5301247,17.76374263,10.03528239,48.67085028,319,206,-258,10084,2,113,-256,2.558810872,2.612991093,Georgia,South
13063,124510,57625,10.3,30.87966893,32.57905348,15.19842954,21.34284805,1004,567,-493,4999,9,437,-484,2.628935873,2.647589834,Georgia,South
13067,388183,96798,5.9,24.7338704,17.67597014,7.207410194,50.38274926,2064,1359,-745,9755,77,705,-668,2.575186732,2.627643849,Georgia,South
13069,17857,48792,5.8,26.32109932,39.81562011,20.35484432,13.50843625,126,135,-36,3096,0,-9,-36,2.536995342,2.615832568,Georgia,South
13071,20901,49214,4.5,27.15308626,36.86932308,20.28111118,15.69647948,148,143,-20,866,2,5,-18,2.705347804,2.660734921,Georgia,South
13073,72222,94224,4.2,33.12059057,22.13054245,6.913049572,37.83581741,448,296,686,1237,13,152,699,2.576494626,2.611199163,Georgia,South
13077,69922,87618,6.1,31.50146056,25.69814995,8.142161636,34.65822785,380,306,505,855,6,74,511,2.566394304,2.619220985,Georgia,South
13087,10786,46455,4.8,34.94013212,33.56213873,16.86106524,14.63666391,59,98,-10,817,0,-39,-10,2.570408266,2.559905149,Georgia,South
13089,362554,76736,7.9,23.99740538,20.06279909,9.192164847,46.74763068,2506,1441,-1407,10897,150,1065,-1257,2.600573062,2.635974885,Georgia,South
13091,6512,43783,6,28.76368454,42.05425005,13.94602887,15.23603654,40,64,-31,1761,0,-24,-31,2.673335852,2.329247343,Georgia,South
13095,34272,42629,8.6,31.26924829,30.84829157,14.64419134,23.23826879,268,383,-471,3230,1,-115,-470,2.582279216,2.603492816,Georgia,South
13097,67134,79242,7.3,30.12930265,30.4664769,8.599518923,30.80470153,390,302,200,887,1,88,201,2.565389654,2.613343047,Georgia,South
13103,30335,88111,4.9,31.32710111,32.62862446,9.246474569,26.79779986,194,110,314,313,1,84,315,2.610222593,2.582359528,Georgia,South
13111,10614,60604,4.7,30.81691831,34.87151285,11.71382862,22.59774023,37,86,188,131,0,-49,188,2.673463352,2.769506289,Georgia,South
13113,53605,109358,5.4,27.1894511,19.69481474,5.02494998,48.09078418,214,266,337,587,1,-52,338,2.559655371,2.610100661,Georgia,South
13115,40465,56651,6.2,29.26518348,30.70841048,15.08028045,24.9461256,260,293,4,4431,3,-33,7,2.558796699,2.588768014,Georgia,South
13117,117533,130909,4.5,22.94617233,14.51037122,5.940409249,56.6030472,556,340,1410,1284,12,216,1422,2.55354497,2.63001883,Georgia,South
13121,514890,89798,7.9,20.22346006,15.41538778,6.366013284,57.99513888,2800,2024,1669,34137,135,776,1804,2.626991893,2.644233656,Georgia,South
13127,35744,63532,6.7,30.7885352,28.41104213,10.3586052,30.44181746,184,252,37,2323,0,-68,37,2.579751626,2.611170258,Georgia,South
13129,26595,63946,5.4,27.24457425,34.5888514,20.51462813,17.65194622,147,155,182,489,3,-8,185,2.571085702,2.66226438,Georgia,South
13131,10166,48548,4.4,29.46676489,35.60945203,19.62939876,15.29438431,74,66,-22,183,0,8,-22,2.694241152,2.729877783,Georgia,South
13135,450320,83918,6.3,26.41655445,22.78521336,12.0699336,38.72829859,2647,1361,-599,6130,186,1286,-413,2.580428337,2.635280824,Georgia,South
13139,97607,76789,4.7,26.89869091,27.70688948,18.66269404,26.73172557,613,475,417,2606,4,138,421,2.572622853,2.614888135,Georgia,South
13151,108034,82379,7.3,34.12358653,30.28069694,7.559097377,28.03661916,574,475,1020,689,1,99,1021,2.614179754,2.659010194,Georgia,South
13153,66854,71237,5.2,33.77347845,27.17130169,6.797830518,32.25738934,465,359,595,1548,2,106,597,2.615413861,2.638377942,Georgia,South
13157,38345,82138,4.3,28.66926872,31.5929008,12.42911849,27.30871198,206,191,877,612,0,15,877,2.571289349,2.58330892,Georgia,South
13175,18011,47918,6.6,28.12003478,40.15948676,13.90712594,17.81335252,139,179,-8,928,1,-40,-7,2.669619437,2.617542921,Georgia,South
13179,24125,59807,6.2,40.40516416,31.73527205,7.976507723,19.88305607,336,99,-216,3141,11,237,-205,2.65121138,2.682275524,Georgia,South
13185,48417,52623,6,31.51226235,31.18461019,10.17831027,27.12481719,364,237,-2,5455,4,127,2,2.62409702,2.642469585,Georgia,South
13187,15780,71486,4.8,27.11111111,30.47953216,10.91461988,31.49473684,74,61,145,4048,1,13,146,2.491313603,2.522367875,Georgia,South
13207,12261,76428,5,26.83506686,35.27984151,9.202575532,28.6825161,69,98,131,1297,0,-29,131,2.481016459,2.407052233,Georgia,South
13211,8737,74340,5.3,22.31118952,38.84101242,8.712763792,30.13503427,54,49,104,177,0,5,104,2.758674915,2.726851018,Georgia,South
13215,71264,53740,7.8,32.4310483,26.79467387,11.03598254,29.73829528,665,561,-126,6283,28,104,-98,2.606119004,2.63296094,Georgia,South
13217,48479,72128,7.1,34.22929749,31.71073157,10.48358066,23.57639028,321,266,282,1525,1,55,283,2.555464719,2.603432166,Georgia,South
13219,18905,114758,3.7,25.50181335,15.87489676,3.76315128,54.8601386,82,81,212,114,1,1,213,2.25787564,2.302232994,Georgia,South
13223,82294,87459,5.3,34.89388373,29.0561833,8.624231767,27.4257012,475,319,740,671,5,156,745,2.598723484,2.660222026,Georgia,South
13225,11109,58471,6.2,31.31649299,32.03666321,12.33018714,24.31665666,76,87,58,1447,0,-11,58,2.619099162,2.635147982,Georgia,South
13233,17210,54894,5.9,27.24784311,40.40747029,17.8753335,14.46935311,126,119,58,372,0,7,58,2.402594096,2.427392341,Georgia,South
13245,77707,50079,7.6,31.94943329,31.8370465,12.15319862,24.06032159,691,554,-279,10883,2,137,-277,2.599461791,2.628092894,Georgia,South
13247,40347,71984,7.6,32.69768103,28.20338769,9.995737762,29.10319352,235,215,49,883,0,20,49,2.680408394,2.695989908,Georgia,South
13255,26221,55086,7.5,26.84746919,40.65285062,14.63263827,17.86704192,213,229,175,783,0,-16,175,2.627971886,2.650755934,Georgia,South
13257,9774,51980,6.3,28.07055749,40.86999129,16.18031359,14.87913763,74,85,47,834,0,-11,47,2.029373214,2.52592182,Georgia,South
13261,11659,44677,7.4,27.27568623,35.7437344,15.69925138,21.28132798,86,113,-71,1726,0,-27,-71,2.620815169,2.575414111,Georgia,South
13275,15954,52236,6.2,31.45833333,32.92307692,11.98076923,23.63782051,133,164,3,481,0,-31,3,2.580194364,2.642110877,Georgia,South
13277,19509,52962,5,31.58709107,33.89330976,14.32729148,20.19230769,139,122,-2,918,0,17,-2,2.652850412,2.679154163,Georgia,South
13279,11379,45125,6.5,28.74825662,35.70432357,16.07391911,19.4735007,105,96,35,593,2,9,37,2.50173836,2.55233317,Georgia,South
13281,3619,59273,6.6,34.11391758,26.05583393,6.984354228,32.84589426,17,45,100,898,0,-28,100,2.466866978,2.717127267,Georgia,South
13285,34919,55852,7.2,29.663143,35.76559384,12.09769067,22.47357249,184,238,-47,1563,0,-54,-47,2.796639991,2.808299825,Georgia,South
13295,29083,53407,4.9,29.7200124,35.47473913,14.73292696,20.07232152,188,243,135,1253,0,-55,135,2.472368775,2.584770438,Georgia,South
13297,43150,83037,5.3,29.7773504,32.5674976,12.73319032,24.92196168,245,265,538,766,1,-20,539,2.583549183,2.622862351,Georgia,South
13299,14465,48245,5.5,26.99694996,39.51858874,18.46921111,15.01525019,120,148,-2,2258,0,-28,-2,2.617037576,2.820978985,Georgia,South
13313,40038,61680,7.2,25.04194942,30.99950997,24.61131818,19.34722243,282,228,-145,1090,2,54,-143,2.588030571,2.641423821,Georgia,South
15001,81651,71143,11.4,32.54188432,29.64246082,6.911251252,30.90440361,503,429,-28,2700,13,74,-15,2.629180697,2.659739321,Hawaii,West
15003,405728,96304,10.2,29.94547197,25.2240907,7.107441988,37.72299534,2748,1968,-4530,34887,101,780,-4429,2.668969242,2.689717637,Hawaii,West
15007,30567,81939,16.2,32.86796292,29.61413822,7.282010702,30.23588816,171,149,-126,934,0,22,-126,2.670520171,2.682302175,Hawaii,West
15009,70212,89794,17.7,32.60566104,30.11150541,7.209169344,30.07366421,414,297,-147,2220,5,117,-142,2.640300036,2.653992429,Hawaii,West
16001,248859,87748,5.5,31.58498916,19.57941263,4.934716207,43.900882,1231,873,3144,13481,16,358,3160,2.557238097,2.651220452,Idaho,West
16005,40215,62120,5,37.86138893,25.68308903,6.24966926,30.20585278,282,192,148,2260,1,90,149,2.557465029,2.619361446,Idaho,West
16011,21718,70052,4,36.43495894,31.97367109,10.8041621,20.78720787,152,107,55,503,1,45,56,2.586975268,2.702655539,Idaho,West
16013,11958,98707,7.9,23.972106,21.67921897,8.820083682,45.52859135,38,44,72,383,6,-6,78,2.70838462,2.669261414,Idaho,West
16017,19706,64860,7.8,33.61894754,29.07067604,8.379813004,28.93056341,97,98,331,519,0,-1,331,2.353624403,2.693592758,Idaho,West
16019,56680,74505,4.1,35.42923136,24.41678429,7.940459387,32.21352496,452,229,554,1672,2,223,556,2.562278343,2.64966815,Idaho,West
16027,101384,70594,6,34.89770577,29.98745295,12.2844085,22.83043278,836,396,1572,3227,10,440,1582,2.57118268,2.666014228,Idaho,West
16055,77160,75583,7.1,39.03309071,26.57277071,5.634559271,28.75957931,456,362,1453,1747,0,94,1453,2.554035966,2.637176158,Idaho,West
16057,18716,60108,4.9,30.55860728,21.48229528,3.059241105,44.89985633,109,64,55,2666,4,45,59,2.517294014,2.612425291,Idaho,West
16065,21655,52224,2.8,41.72857301,14.9850316,2.96596075,40.32043464,277,44,-219,14763,-2,233,-221,2.565735092,2.640735025,Idaho,West
16069,20052,65558,5,37.45375042,28.7184662,7.070299361,26.75748402,114,125,57,1112,0,-11,57,2.578290116,2.674302762,Idaho,West
16083,40877,63860,5.3,36.75803688,28.89079244,11.34737479,23.0037959,289,232,264,1710,3,57,267,2.573869841,2.604785287,Idaho,West
17001,29178,61747,6.4,31.61751683,34.87646121,6.548884166,26.9571378,169,183,-103,1624,0,-14,-103,2.458437801,2.530458644,Illinois,Midwest
17007,22454,83695,11.3,31.9879195,30.38189054,14.39498716,23.2352028,135,118,-116,265,0,17,-116,2.681486811,2.737882874,Illinois,Midwest
17019,99877,61205,6.6,26.2373157,22.3426234,4.862972213,46.55708869,524,348,-425,15054,30,176,-395,2.533242266,2.604096817,Illinois,Midwest
17021,12396,56888,8.2,30.26288808,44.10039782,9.088299225,16.54841488,83,98,-65,2908,0,-15,-65,2.567021959,2.627989904,Illinois,Midwest
17029,21345,57712,7.5,33.63255338,30.71845814,8.504669813,27.14431867,117,152,-74,2701,0,-35,-74,2.536753542,2.575849146,Illinois,Midwest
17031,2317178,76614,10.6,24.20755113,22.18223419,11.66152495,41.94868973,14083,15675,-11204,80441,251,-1592,-10953,2.614615051,2.673685729,Illinois,Midwest
17037,48520,71882,8.3,33.81911631,25.86752881,7.643206499,32.67014839,309,232,-226,4827,3,77,-223,2.552828617,2.621712547,Illinois,Midwest
17043,458446,102383,7.6,23.64618467,18.0971287,6.809837331,51.44684929,2385,2098,-1890,13845,93,287,-1797,2.558093652,2.632128,Illinois,Midwest
17049,17915,74800,6.6,35.53025511,31.62977019,6.839553026,26.00042167,120,69,-29,405,0,51,-29,2.593206295,2.862925411,Illinois,Midwest
17055,14251,49108,10.6,39.75059338,32.33997664,10.78627133,17.12315865,100,125,-79,303,0,-25,-79,2.271353165,2.299580387,Illinois,Midwest
17063,22875,93882,8.5,36.00147652,33.96842524,5.806689761,24.22340848,124,127,-27,220,0,-3,-27,2.591813528,2.640285454,Illinois,Midwest
17073,21841,70517,7.9,34.01538197,33.7169259,7.92630431,24.34138782,129,161,-83,738,0,-32,-83,2.556778828,2.605363034,Illinois,Midwest
17077,25040,44756,7.8,34.13092693,22.89020249,7.92667589,35.05219469,146,145,-76,3063,1,1,-75,2.611477713,2.667749451,Illinois,Midwest
17081,15243,58623,10.2,40.29486882,32.71031654,8.621623713,18.37319093,88,124,-80,1683,0,-36,-80,2.838456354,3.012865445,Illinois,Midwest
17083,9784,72363,7.5,35.79298831,37.40901503,6.29048414,20.50751252,49,69,-8,706,0,-20,-8,2.807192221,2.685555499,Illinois,Midwest
17089,237204,93475,9.2,26.79729058,22.728793,12.99482022,37.4790962,1460,1112,-744,5490,5,348,-739,2.562153577,2.63768032,Illinois,Midwest
17091,49107,70494,9,34.77564549,35.80202212,9.039634571,20.38269782,280,338,-190,3869,0,-58,-190,2.560128876,2.628946792,Illinois,Midwest
17093,63726,102509,8,33.64227417,23.52100337,6.392078204,36.44464426,379,174,234,370,1,205,235,2.579361058,2.621958255,Illinois,Midwest
17095,19227,57666,8.7,34.11420629,34.90762727,10.68222621,20.29594023,125,160,-126,3620,0,-35,-126,2.624330904,2.724642508,Illinois,Midwest
17097,334715,101621,8.1,23.97446231,19.65893183,9.412675519,46.95393034,1692,1657,-1156,19960,99,35,-1057,2.565945259,2.632315939,Illinois,Midwest
17099,47696,64711,9.5,36.66770218,35.96225536,8.623278451,18.74676401,248,337,-157,2889,0,-89,-157,2.527977146,2.609718993,Illinois,Midwest
17103,15917,67371,6.9,33.88347187,37.24824169,9.514865729,19.35342072,78,101,-64,2724,0,-23,-64,2.780007651,2.702358862,Illinois,Midwest
17105,14806,74418,6.8,31.44741547,40.36711828,9.714331122,18.47113513,98,103,-33,1808,0,-5,-33,2.913801214,2.925240534,Illinois,Midwest
17107,11242,53775,6.8,31.25446565,40.37460447,8.502602838,19.86832704,52,85,-49,3218,0,-33,-49,2.317471784,2.389136816,Illinois,Midwest
17109,11861,52812,7.2,29.72908319,32.73727648,5.729322409,31.80431792,67,95,-95,2483,0,-28,-95,2.54432174,2.612154029,Illinois,Midwest
17111,149337,99128,8,31.65041117,26.87777824,6.280639398,35.19117119,771,708,-398,1851,1,63,-397,2.563903302,2.638908984,Illinois,Midwest
17113,79040,71825,6.9,26.14767437,22.78128903,4.19710101,46.87393559,416,310,-155,8603,12,106,-143,2.547947109,2.60319677,Illinois,Midwest
17115,42400,60648,10,31.38264029,37.54011905,6.950669476,24.12657118,305,315,-217,3009,0,-10,-217,2.59727434,2.662083707,Illinois,Midwest
17119,120728,67441,7.8,34.59414045,28.32154376,6.300241212,30.78407459,664,795,-159,6710,1,-131,-158,2.578485276,2.653079531,Illinois,Midwest
17121,15463,58489,9.3,36.93986534,36.11175606,9.658695147,17.28968346,111,130,-65,846,0,-19,-65,2.635928085,2.717005493,Illinois,Midwest
17127,4873,52880,10.1,38.72437358,34.25770031,10.74576607,16.27216005,32,49,-20,255,0,-17,-20,2.555354125,2.641063926,Illinois,Midwest
17133,17360,100487,5.6,33.31458869,24.22879177,4.225578406,38.23104113,85,89,0,281,0,-4,0,2.659111916,2.726555877,Illinois,Midwest
17137,14767,64842,6.9,26.91840278,39.44878472,10.37326389,23.25954861,78,103,-53,2467,0,-25,-53,2.525024219,2.576880209,Illinois,Midwest
17141,22134,78577,8.2,34.13378596,32.86493405,8.959875341,24.04140464,117,129,-75,495,0,-12,-75,2.510164968,2.569146042,Illinois,Midwest
17143,74797,65421,10.4,31.21108009,27.67463372,6.647561157,34.46672503,543,514,-526,4721,1,29,-525,2.559377479,2.640135249,Illinois,Midwest
17161,62003,62652,9.5,35.45296256,30.70899816,9.774053295,24.06398599,386,438,-256,4390,1,-52,-255,2.583888909,2.635890073,Illinois,Midwest
17163,112752,67185,9.2,34.9899561,27.01149754,7.255069163,30.74347719,708,872,-419,4609,-4,-164,-423,2.599109964,2.667504746,Illinois,Midwest
17167,88597,73684,8.3,30.38248649,28.20572816,6.291906437,35.11987891,531,550,-198,3687,1,-19,-197,2.553071956,2.624927594,Illinois,Midwest
17177,19520,60988,7.4,37.77742398,31.96624741,8.524120363,21.73220825,106,137,-93,718,0,-31,-93,2.537972417,2.682066195,Illinois,Midwest
17179,56830,73285,8.2,35.32054699,30.32604084,5.999717148,28.35369502,294,372,-184,2471,0,-78,-184,2.510345124,2.593238177,Illinois,Midwest
17183,28937,52083,9.3,33.02295969,41.47865186,9.265449047,16.2329394,214,237,-165,2683,0,-23,-165,2.62940935,2.698622039,Illinois,Midwest
17195,25404,62038,8.1,33.10407007,37.83616692,8.98763524,20.07212777,161,183,-104,961,0,-22,-104,2.585701363,2.70054352,Illinois,Midwest
17197,321502,97076,9.1,29.36964375,25.67515255,8.496645358,36.45855835,1700,1600,-645,9521,4,100,-641,2.607355888,2.666085121,Illinois,Midwest
17199,28627,64152,8.8,36.89492203,28.08394579,7.563865004,27.45726718,158,194,-19,2038,0,-36,-19,2.527524805,2.633638731,Illinois,Midwest
17201,120013,62557,11.5,33.25150578,30.79926873,11.35331376,24.59591173,826,891,-383,3594,3,-65,-380,2.580137845,2.660796448,Illinois,Midwest
18001,15847,60620,5.7,26.07787627,45.65832831,13.03197661,15.23181881,168,87,-45,482,0,81,-45,2.464982972,2.487576891,Indiana,Midwest
18003,171154,65967,7.9,31.1984851,27.99581988,9.670854646,31.13484038,1273,952,256,6286,8,321,264,2.602110246,2.655941874,Indiana,Midwest
18005,40833,68910,6.7,25.3867428,31.37835668,7.854402712,35.38049781,256,228,-58,1247,19,28,-39,2.570666006,2.623026098,Indiana,Midwest
18011,34582,102805,4.4,25.13018957,19.37714839,5.00586625,50.48679579,191,184,323,830,0,7,323,2.561828418,2.553112314,Indiana,Midwest
18017,16436,60452,7,26.89456501,43.24563088,14.21932015,15.64048396,95,114,-56,715,2,-19,-54,2.58877414,2.60347556,Indiana,Midwest
18019,57233,68493,7.3,32.19280981,33.09536842,9.250352289,25.46146948,342,356,273,1670,0,-14,273,2.551206185,2.625060846,Indiana,Midwest
18027,15925,63777,3.9,28.28379674,33.78235858,22.82358581,15.11025887,100,92,-37,647,0,8,-37,2.603523346,2.717175997,Indiana,Midwest
18029,23612,77621,7.1,27.23523636,37.97727592,8.75017534,26.03731239,135,134,59,536,0,1,59,2.544867217,2.603393703,Indiana,Midwest
18033,20691,72910,7,29.90828172,42.24455952,7.706366129,20.14079264,128,112,7,418,0,16,7,2.515097694,2.546870301,Indiana,Midwest
18035,48643,54059,7.5,31.10177338,34.15426252,9.053486219,25.69047789,272,404,-55,7863,4,-132,-51,2.600041952,2.663352052,Indiana,Midwest
18037,21585,71171,4.6,27.50126199,37.42217735,10.7656066,24.31095406,130,100,-25,711,1,30,-24,2.363380408,2.627907687,Indiana,Midwest
18039,102206,63777,7.7,25.55753484,36.91159718,17.79906574,19.73180223,707,461,-326,2425,8,246,-318,2.567084833,2.6112933,Indiana,Midwest
18043,38654,74264,6.6,30.70563974,30.53169551,7.454496548,31.30816821,181,236,67,1722,1,-55,68,2.577341362,2.627823406,Indiana,Midwest
18047,10657,74779,6,28.44128292,40.79620616,11.27542743,19.48708349,54,56,-6,155,0,-2,-6,2.707398325,2.873664576,Indiana,Midwest
